"DCID","ProductID","CurrentQuantity","ReorderPoint","LastUpdated"
4,5072,4907,269,"2025-10-23T22:43:19.925515"
4,5073,2557,376,"2025-10-23T22:43:19.925515"
4,5074,4771,163,"2025-10-23T22:43:19.925515"
4,5075,1878,230,"2025-10-23T22:43:19.925515"
4,5076,1070,146,"2025-10-23T22:43:19.925515"
4,5077,1397,86,"2025-10-23T22:43:19.925515"
4,5078,4128,181,"2025-10-23T22:43:19.925515"
4,5079,4389,237,"2025-10-23T22:43:19.925515"
4,5080,3799,498,"2025-10-23T22:43:19.925515"
4,5081,851,67,"2025-10-23T22:43:19.925515"
4,5082,2491,197,"2025-10-23T22:43:19.925515"
4,5083,2758,89,"2025-10-23T22:43:19.925515"
4,5084,2112,382,"2025-10-23T22:43:19.925515"
4,5085,1064,211,"2025-10-23T22:43:19.925515"
4,5086,577,102,"2025-10-23T22:43:19.925515"
4,5087,4087,418,"2025-10-23T22:43:19.925515"
4,5088,994,146,"2025-10-23T22:43:19.925515"
4,5089,3145,107,"2025-10-23T22:43:19.925515"
4,5090,4345,139,"2025-10-23T22:43:19.925515"
4,5091,3197,157,"2025-10-23T22:43:19.925515"
4,5092,2201,110,"2025-10-23T22:43:19.925515"
4,5093,947,118,"2025-10-23T22:43:19.925515"
4,5094,4622,165,"2025-10-23T22:43:19.925515"
4,5095,1522,179,"2025-10-23T22:43:19.925515"
4,5096,2351,117,"2025-10-23T22:43:19.925515"
4,5097,2990,446,"2025-10-23T22:43:19.925515"
4,5098,1253,171,"2025-10-23T22:43:19.925515"
4,5099,4081,419,"2025-10-23T22:43:19.925515"
4,5100,2306,440,"2025-10-23T22:43:19.925515"
4,5101,1269,51,"2025-10-23T22:43:19.925515"
4,5102,4934,276,"2025-10-23T22:43:19.925515"
4,5103,2769,83,"2025-10-23T22:43:19.925515"
4,5104,2691,338,"2025-10-23T22:43:19.925515"
4,5105,3807,421,"2025-10-23T22:43:19.925515"
4,5106,4509,272,"2025-10-23T22:43:19.925515"
4,5107,1699,253,"2025-10-23T22:43:19.925515"
4,5108,4499,359,"2025-10-23T22:43:19.925515"
4,5109,2410,84,"2025-10-23T22:43:19.925515"
4,5110,1441,104,"2025-10-23T22:43:19.925515"
4,5111,4531,342,"2025-10-23T22:43:19.925515"
4,5112,4888,210,"2025-10-23T22:43:19.925515"
4,5113,2436,203,"2025-10-23T22:43:19.925515"
4,5114,4958,152,"2025-10-23T22:43:19.925515"
4,5115,2156,322,"2025-10-23T22:43:19.925515"
4,5116,1265,217,"2025-10-23T22:43:19.925515"
4,5117,3304,148,"2025-10-23T22:43:19.925515"
4,5118,1760,345,"2025-10-23T22:43:19.925515"
4,5119,1796,103,"2025-10-23T22:43:19.925515"
4,5120,3187,355,"2025-10-23T22:43:19.925515"
4,5121,1978,54,"2025-10-23T22:43:19.925515"
4,5122,4492,477,"2025-10-23T22:43:19.925515"
4,5123,1882,350,"2025-10-23T22:43:19.925515"
4,5124,3992,233,"2025-10-23T22:43:19.925515"
4,5125,981,168,"2025-10-23T22:43:19.925515"
4,5126,2702,451,"2025-10-23T22:43:19.925515"
4,5127,2340,80,"2025-10-23T22:43:19.925515"
4,5128,1351,176,"2025-10-23T22:43:19.925515"
4,5129,2718,498,"2025-10-23T22:43:19.925515"
4,5130,1093,82,"2025-10-23T22:43:19.925515"
4,5131,4526,391,"2025-10-23T22:43:19.925515"
4,5132,971,92,"2025-10-23T22:43:19.925515"
4,5133,1021,71,"2025-10-23T22:43:19.925515"
4,5134,1619,156,"2025-10-23T22:43:19.925515"
4,5135,3775,358,"2025-10-23T22:43:19.925515"
4,5136,1064,82,"2025-10-23T22:43:19.925515"
4,5137,3225,175,"2025-10-23T22:43:19.925515"
4,5138,2569,243,"2025-10-23T22:43:19.925515"
4,5139,4266,120,"2025-10-23T22:43:19.925515"
4,5140,4751,399,"2025-10-23T22:43:19.925515"
4,5141,3020,345,"2025-10-23T22:43:19.925515"
4,5142,4381,139,"2025-10-23T22:43:19.925515"
4,5143,4848,382,"2025-10-23T22:43:19.925515"
4,5144,3488,408,"2025-10-23T22:43:19.925515"
4,5145,4913,443,"2025-10-23T22:43:19.925515"
4,5146,1555,281,"2025-10-23T22:43:19.925515"
4,5147,2661,407,"2025-10-23T22:43:19.925515"
4,5148,1526,294,"2025-10-23T22:43:19.925515"
4,5149,4704,442,"2025-10-23T22:43:19.925515"
4,5150,4603,477,"2025-10-23T22:43:19.925515"
4,5151,4559,181,"2025-10-23T22:43:19.925515"
4,5152,4220,488,"2025-10-23T22:43:19.925515"
4,5153,4984,73,"2025-10-23T22:43:19.925515"
4,5154,2878,484,"2025-10-23T22:43:19.925515"
4,5155,945,160,"2025-10-23T22:43:19.925515"
4,5156,1813,235,"2025-10-23T22:43:19.925515"
4,5157,686,55,"2025-10-23T22:43:19.925515"
4,5158,4868,284,"2025-10-23T22:43:19.925515"
4,5159,2934,465,"2025-10-23T22:43:19.925515"
4,5160,4920,250,"2025-10-23T22:43:19.925515"
4,5161,1423,168,"2025-10-23T22:43:19.925515"
4,5162,649,76,"2025-10-23T22:43:19.925515"
4,5163,1665,225,"2025-10-23T22:43:19.925515"
4,5164,1295,112,"2025-10-23T22:43:19.925515"
4,5165,4349,415,"2025-10-23T22:43:19.925515"
4,5166,2126,168,"2025-10-23T22:43:19.925515"
4,5167,2565,280,"2025-10-23T22:43:19.925515"
4,5168,1458,150,"2025-10-23T22:43:19.925515"
4,5169,2623,63,"2025-10-23T22:43:19.925515"
4,5170,3388,486,"2025-10-23T22:43:19.925515"
4,5171,3450,428,"2025-10-23T22:43:19.925515"
4,5172,4595,323,"2025-10-23T22:43:19.925515"
4,5173,4564,96,"2025-10-23T22:43:19.925515"
4,5174,933,76,"2025-10-23T22:43:19.925515"
4,5175,2472,219,"2025-10-23T22:43:19.925515"
4,5176,2757,60,"2025-10-23T22:43:19.925515"
4,5177,2365,191,"2025-10-23T22:43:19.925515"
4,5178,1479,147,"2025-10-23T22:43:19.925515"
4,5179,4171,291,"2025-10-23T22:43:19.925515"
4,5180,739,80,"2025-10-23T22:43:19.925515"
4,5181,3533,312,"2025-10-23T22:43:19.925515"
4,5182,1012,121,"2025-10-23T22:43:19.925515"
4,5183,550,107,"2025-10-23T22:43:19.925515"
4,5184,2376,412,"2025-10-23T22:43:19.925515"
4,5185,3790,427,"2025-10-23T22:43:19.925515"
4,5186,2032,231,"2025-10-23T22:43:19.925515"
4,5187,3476,465,"2025-10-23T22:43:19.925515"
4,5188,3745,475,"2025-10-23T22:43:19.925515"
4,5189,1872,365,"2025-10-23T22:43:19.925515"
4,5190,2248,438,"2025-10-23T22:43:19.925515"
4,5191,4806,109,"2025-10-23T22:43:19.925515"
4,5192,3126,246,"2025-10-23T22:43:19.925515"
4,5193,4474,398,"2025-10-23T22:43:19.925515"
4,5194,1544,83,"2025-10-23T22:43:19.925515"
4,5195,4524,346,"2025-10-23T22:43:19.925515"
4,5196,3903,78,"2025-10-23T22:43:19.925515"
4,5197,3115,181,"2025-10-23T22:43:19.925515"
4,5198,3095,348,"2025-10-23T22:43:19.925515"
4,5199,3664,487,"2025-10-23T22:43:19.925515"
4,5200,1193,175,"2025-10-23T22:43:19.925515"
4,5201,3717,85,"2025-10-23T22:43:19.925515"
4,5202,1460,200,"2025-10-23T22:43:19.925515"
4,5203,2069,380,"2025-10-23T22:43:19.925515"
4,5204,3533,302,"2025-10-23T22:43:19.925515"
4,5205,3686,180,"2025-10-23T22:43:19.925515"
4,5206,1842,265,"2025-10-23T22:43:19.925515"
4,5207,1459,142,"2025-10-23T22:43:19.925515"
4,5208,4444,422,"2025-10-23T22:43:19.925515"
4,5209,3795,174,"2025-10-23T22:43:19.925515"
4,5210,1747,119,"2025-10-23T22:43:19.925515"
4,5211,1877,296,"2025-10-23T22:43:19.925515"
4,5212,2414,392,"2025-10-23T22:43:19.925515"
4,5213,4720,396,"2025-10-23T22:43:19.925515"
4,5214,1827,281,"2025-10-23T22:43:19.925515"
4,5215,4111,303,"2025-10-23T22:43:19.925515"
4,5216,3705,140,"2025-10-23T22:43:19.925515"
4,5217,3345,187,"2025-10-23T22:43:19.925515"
4,5218,1162,165,"2025-10-23T22:43:19.925515"
4,5219,991,64,"2025-10-23T22:43:19.925515"
4,5220,1422,243,"2025-10-23T22:43:19.925515"
4,5221,4796,344,"2025-10-23T22:43:19.925515"
4,5222,3887,280,"2025-10-23T22:43:19.925515"
4,5223,2617,92,"2025-10-23T22:43:19.925515"
4,5224,4810,119,"2025-10-23T22:43:19.925515"
4,5225,1184,175,"2025-10-23T22:43:19.925515"
4,5226,3665,122,"2025-10-23T22:43:19.925515"
4,5227,1718,269,"2025-10-23T22:43:19.925515"
4,5228,965,54,"2025-10-23T22:43:19.925515"
4,5229,2325,83,"2025-10-23T22:43:19.925515"
4,5230,2940,439,"2025-10-23T22:43:19.925515"
4,5231,2624,211,"2025-10-23T22:43:19.925515"
4,5232,3432,284,"2025-10-23T22:43:19.925515"
4,5233,952,139,"2025-10-23T22:43:19.925515"
4,5234,3297,94,"2025-10-23T22:43:19.925515"
4,5235,767,116,"2025-10-23T22:43:19.925515"
4,5236,4566,281,"2025-10-23T22:43:19.925515"
4,5237,2004,218,"2025-10-23T22:43:19.925515"
4,5238,4154,86,"2025-10-23T22:43:19.925515"
4,5239,618,111,"2025-10-23T22:43:19.925515"
4,5240,1645,55,"2025-10-23T22:43:19.925515"
4,5241,3589,446,"2025-10-23T22:43:19.925515"
4,5242,4342,466,"2025-10-23T22:43:19.925515"
4,5243,4309,233,"2025-10-23T22:43:19.925515"
4,5244,4632,179,"2025-10-23T22:43:19.925515"
4,5245,1593,207,"2025-10-23T22:43:19.925515"
4,5246,4833,401,"2025-10-23T22:43:19.925515"
4,5247,4194,160,"2025-10-23T22:43:19.925515"
4,5248,4727,228,"2025-10-23T22:43:19.925515"
4,5249,3853,274,"2025-10-23T22:43:19.925515"
4,5250,1541,256,"2025-10-23T22:43:19.925515"
4,5251,960,166,"2025-10-23T22:43:19.925515"
4,5252,1154,119,"2025-10-23T22:43:19.925515"
4,5253,4896,260,"2025-10-23T22:43:19.925515"
4,5254,1943,132,"2025-10-23T22:43:19.925515"
4,5255,3505,213,"2025-10-23T22:43:19.925515"
4,5256,2290,303,"2025-10-23T22:43:19.925515"
4,5257,4871,485,"2025-10-23T22:43:19.925515"
4,5258,3549,181,"2025-10-23T22:43:19.925515"
4,5259,3048,353,"2025-10-23T22:43:19.925515"
4,5260,1629,98,"2025-10-23T22:43:19.925515"
4,5261,1171,70,"2025-10-23T22:43:19.925515"
4,5262,3057,51,"2025-10-23T22:43:19.925515"
4,5263,3554,142,"2025-10-23T22:43:19.925515"
4,5264,3102,368,"2025-10-23T22:43:19.925515"
4,5265,2019,390,"2025-10-23T22:43:19.925515"
4,5266,972,50,"2025-10-23T22:43:19.925515"
4,5267,502,51,"2025-10-23T22:43:19.925515"
4,5268,935,102,"2025-10-23T22:43:19.925515"
4,5269,3212,382,"2025-10-23T22:43:19.925515"
4,5270,2763,495,"2025-10-23T22:43:19.925515"
4,5271,988,143,"2025-10-23T22:43:19.925515"
4,5272,1909,346,"2025-10-23T22:43:19.925515"
4,5273,2948,286,"2025-10-23T22:43:19.925515"
4,5274,4505,480,"2025-10-23T22:43:19.925515"
4,5275,4374,219,"2025-10-23T22:43:19.925515"
4,5276,1308,227,"2025-10-23T22:43:19.925515"
4,5277,3986,398,"2025-10-23T22:43:19.925515"
4,5278,4396,275,"2025-10-23T22:43:19.925515"
4,5279,3035,180,"2025-10-23T22:43:19.925515"
4,5280,2150,367,"2025-10-23T22:43:19.925515"
4,5281,3124,252,"2025-10-23T22:43:19.925515"
4,5282,1702,69,"2025-10-23T22:43:19.925515"
4,5283,3337,416,"2025-10-23T22:43:19.925515"
4,5284,2399,471,"2025-10-23T22:43:19.925515"
4,5285,1121,81,"2025-10-23T22:43:19.925515"
4,5286,1539,71,"2025-10-23T22:43:19.925515"
4,5287,1549,258,"2025-10-23T22:43:19.925515"
4,5288,1129,183,"2025-10-23T22:43:19.925515"
4,5289,4889,403,"2025-10-23T22:43:19.925515"
4,5290,3964,210,"2025-10-23T22:43:19.925515"
4,5291,3060,133,"2025-10-23T22:43:19.925515"
4,5292,3002,301,"2025-10-23T22:43:19.925515"
4,5293,4831,60,"2025-10-23T22:43:19.925515"
4,5294,581,93,"2025-10-23T22:43:19.925515"
4,5295,978,119,"2025-10-23T22:43:19.925515"
4,5296,1302,99,"2025-10-23T22:43:19.925515"
4,5297,3668,383,"2025-10-23T22:43:19.925515"
4,5298,3433,55,"2025-10-23T22:43:19.925515"
4,5299,3919,134,"2025-10-23T22:43:19.925515"
4,5300,3018,219,"2025-10-23T22:43:19.925515"
4,5301,2919,183,"2025-10-23T22:43:19.925515"
4,5302,706,57,"2025-10-23T22:43:19.925515"
4,5303,2312,327,"2025-10-23T22:43:19.925515"
4,5304,4337,443,"2025-10-23T22:43:19.925515"
4,5305,4195,173,"2025-10-23T22:43:19.925515"
4,5306,1367,174,"2025-10-23T22:43:19.925515"
4,5307,3998,295,"2025-10-23T22:43:19.925515"
4,5308,3290,90,"2025-10-23T22:43:19.925515"
4,5309,1357,189,"2025-10-23T22:43:19.925515"
4,5310,1590,237,"2025-10-23T22:43:19.925515"
4,5311,4750,97,"2025-10-23T22:43:19.925515"
4,5312,3010,140,"2025-10-23T22:43:19.925515"
4,5313,1027,172,"2025-10-23T22:43:19.925515"
4,5314,504,93,"2025-10-23T22:43:19.925515"
4,5315,4098,399,"2025-10-23T22:43:19.925515"
4,5316,1791,224,"2025-10-23T22:43:19.925515"
4,5317,2261,257,"2025-10-23T22:43:19.925515"
4,5318,3975,339,"2025-10-23T22:43:19.925515"
4,5319,2899,167,"2025-10-23T22:43:19.925515"
4,5320,1172,119,"2025-10-23T22:43:19.925515"
4,5321,1703,247,"2025-10-23T22:43:19.925515"
4,5322,4780,192,"2025-10-23T22:43:19.925515"
4,5323,595,80,"2025-10-23T22:43:19.925515"
4,5324,2387,84,"2025-10-23T22:43:19.925515"
4,5325,3298,492,"2025-10-23T22:43:19.925515"
4,5326,2400,361,"2025-10-23T22:43:19.925515"
4,5327,2978,433,"2025-10-23T22:43:19.925515"
4,5328,776,54,"2025-10-23T22:43:19.925515"
4,5329,2533,407,"2025-10-23T22:43:19.925515"
4,5330,2272,229,"2025-10-23T22:43:19.925515"
4,5331,4316,499,"2025-10-23T22:43:19.925515"
4,5332,2989,349,"2025-10-23T22:43:19.925515"
4,5333,1190,70,"2025-10-23T22:43:19.925515"
4,5334,2102,340,"2025-10-23T22:43:19.925515"
4,5335,2063,300,"2025-10-23T22:43:19.925515"
4,5336,4592,211,"2025-10-23T22:43:19.925515"
4,5337,3865,435,"2025-10-23T22:43:19.925515"
4,5338,1893,215,"2025-10-23T22:43:19.925515"
4,5339,3748,343,"2025-10-23T22:43:19.925515"
4,5340,1884,127,"2025-10-23T22:43:19.925515"
4,5341,4460,309,"2025-10-23T22:43:19.925515"
4,5342,4391,482,"2025-10-23T22:43:19.925515"
4,5343,1146,124,"2025-10-23T22:43:19.925515"
4,5344,1616,86,"2025-10-23T22:43:19.925515"
4,5345,1695,305,"2025-10-23T22:43:19.925515"
4,5346,806,112,"2025-10-23T22:43:19.925515"
4,5347,2220,61,"2025-10-23T22:43:19.925515"
4,5348,1215,136,"2025-10-23T22:43:19.925515"
4,5349,2494,175,"2025-10-23T22:43:19.925515"
4,5350,2928,125,"2025-10-23T22:43:19.925515"
4,5351,1762,55,"2025-10-23T22:43:19.925515"
4,5352,4082,98,"2025-10-23T22:43:19.925515"
4,5353,4954,204,"2025-10-23T22:43:19.925515"
4,5354,731,65,"2025-10-23T22:43:19.925515"
4,5355,2644,208,"2025-10-23T22:43:19.925515"
4,5356,660,71,"2025-10-23T22:43:19.925515"
4,5357,3558,91,"2025-10-23T22:43:19.925515"
4,5358,2341,382,"2025-10-23T22:43:19.925515"
4,5359,1047,151,"2025-10-23T22:43:19.925515"
4,5360,4840,295,"2025-10-23T22:43:19.925515"
4,5361,627,94,"2025-10-23T22:43:19.925515"
4,5362,1223,60,"2025-10-23T22:43:19.925515"
4,5363,2125,113,"2025-10-23T22:43:19.925515"
4,5364,2080,124,"2025-10-23T22:43:19.925515"
4,5365,1255,148,"2025-10-23T22:43:19.925515"
4,5366,1135,138,"2025-10-23T22:43:19.925515"
4,5367,1222,169,"2025-10-23T22:43:19.925515"
4,5368,4261,53,"2025-10-23T22:43:19.925515"
4,5369,3314,157,"2025-10-23T22:43:19.925515"
4,5370,913,77,"2025-10-23T22:43:19.925515"
4,5371,4573,332,"2025-10-23T22:43:19.925515"
4,5372,1332,97,"2025-10-23T22:43:19.925515"
4,5373,2356,471,"2025-10-23T22:43:19.925515"
4,5374,3339,105,"2025-10-23T22:43:19.925515"
4,5375,1285,141,"2025-10-23T22:43:19.925515"
4,5376,2104,76,"2025-10-23T22:43:19.925515"
4,5377,1430,242,"2025-10-23T22:43:19.925515"
4,5378,1977,110,"2025-10-23T22:43:19.925515"
4,5379,1715,335,"2025-10-23T22:43:19.925515"
4,5380,4185,486,"2025-10-23T22:43:19.925515"
4,5381,4819,392,"2025-10-23T22:43:19.925515"
4,5382,4583,473,"2025-10-23T22:43:19.925515"
4,5383,4811,455,"2025-10-23T22:43:19.925515"
4,5384,4141,415,"2025-10-23T22:43:19.925515"
4,5385,1318,177,"2025-10-23T22:43:19.925515"
4,5386,4891,419,"2025-10-23T22:43:19.925515"
4,5387,4109,167,"2025-10-23T22:43:19.925515"
4,5388,1830,202,"2025-10-23T22:43:19.925515"
4,5389,1111,101,"2025-10-23T22:43:19.925515"
4,5390,4794,201,"2025-10-23T22:43:19.925515"
4,5391,4514,429,"2025-10-23T22:43:19.925515"
4,5392,4440,105,"2025-10-23T22:43:19.925515"
4,5393,3268,261,"2025-10-23T22:43:19.925515"
4,5394,1988,202,"2025-10-23T22:43:19.925515"
4,5395,2142,280,"2025-10-23T22:43:19.925515"
4,5396,1164,143,"2025-10-23T22:43:19.925515"
4,5397,3708,196,"2025-10-23T22:43:19.925515"
4,5398,4529,73,"2025-10-23T22:43:19.925515"
4,5399,2108,114,"2025-10-23T22:43:19.925515"
4,5400,3791,287,"2025-10-23T22:43:19.925515"
4,5401,4551,277,"2025-10-23T22:43:19.925515"
4,5402,970,61,"2025-10-23T22:43:19.925515"
4,5403,3886,374,"2025-10-23T22:43:19.925515"
4,5404,4571,359,"2025-10-23T22:43:19.925515"
4,5405,3297,352,"2025-10-23T22:43:19.925515"
4,5406,1287,250,"2025-10-23T22:43:19.925515"
4,5407,4366,91,"2025-10-23T22:43:19.925515"
4,5408,2880,145,"2025-10-23T22:43:19.925515"
4,5409,2935,133,"2025-10-23T22:43:19.925515"
4,5410,1202,60,"2025-10-23T22:43:19.925515"
4,5411,1247,122,"2025-10-23T22:43:19.925515"
4,5412,3724,364,"2025-10-23T22:43:19.925515"
4,5413,2790,294,"2025-10-23T22:43:19.925515"
4,5414,4724,352,"2025-10-23T22:43:19.925515"
4,5415,1512,170,"2025-10-23T22:43:19.925515"
4,5416,1998,199,"2025-10-23T22:43:19.925515"
4,5417,4941,456,"2025-10-23T22:43:19.925515"
4,5418,3070,97,"2025-10-23T22:43:19.925515"
4,5419,586,102,"2025-10-23T22:43:19.925515"
4,5420,2187,360,"2025-10-23T22:43:19.925515"
4,5421,4462,120,"2025-10-23T22:43:19.925515"
4,5422,741,142,"2025-10-23T22:43:19.925515"
4,5423,541,87,"2025-10-23T22:43:19.925515"
4,5424,2451,77,"2025-10-23T22:43:19.925515"
4,5425,1429,199,"2025-10-23T22:43:19.925515"
4,5426,3597,384,"2025-10-23T22:43:19.925515"
4,5427,2772,405,"2025-10-23T22:43:19.925515"
4,5428,4688,217,"2025-10-23T22:43:19.925515"
4,5429,746,70,"2025-10-23T22:43:19.925515"
4,5430,3918,395,"2025-10-23T22:43:19.925515"
4,5431,552,81,"2025-10-23T22:43:19.925515"
4,5432,1520,188,"2025-10-23T22:43:19.925515"
4,5433,4290,480,"2025-10-23T22:43:19.925515"
4,5434,527,100,"2025-10-23T22:43:19.925515"
4,5435,2565,125,"2025-10-23T22:43:19.925515"
4,5436,1876,262,"2025-10-23T22:43:19.925515"
4,5437,2771,449,"2025-10-23T22:43:19.925515"
4,5438,878,105,"2025-10-23T22:43:19.925515"
4,5439,4351,379,"2025-10-23T22:43:19.925515"
4,5440,3869,333,"2025-10-23T22:43:19.925515"
4,5441,4529,60,"2025-10-23T22:43:19.925515"
4,5442,4308,480,"2025-10-23T22:43:19.925515"
4,5443,4539,488,"2025-10-23T22:43:19.925515"
4,5444,1006,133,"2025-10-23T22:43:19.925515"
4,5445,3291,454,"2025-10-23T22:43:19.925515"
4,5446,1004,110,"2025-10-23T22:43:19.925515"
4,5447,4444,329,"2025-10-23T22:43:19.925515"
4,5448,3839,407,"2025-10-23T22:43:19.925515"
4,5449,807,160,"2025-10-23T22:43:19.925515"
4,5450,2473,483,"2025-10-23T22:43:19.925515"
4,5451,4230,333,"2025-10-23T22:43:19.925515"
4,5452,3444,340,"2025-10-23T22:43:19.925515"
4,5453,2446,335,"2025-10-23T22:43:19.925515"
4,5454,4892,257,"2025-10-23T22:43:19.925515"
4,5455,4011,311,"2025-10-23T22:43:19.925515"
4,5456,3798,61,"2025-10-23T22:43:19.925515"
4,5457,539,75,"2025-10-23T22:43:19.925515"
4,5458,721,101,"2025-10-23T22:43:19.925515"
4,5459,2427,183,"2025-10-23T22:43:19.925515"
4,5460,1676,307,"2025-10-23T22:43:19.925515"
4,5461,4365,90,"2025-10-23T22:43:19.925515"
4,5462,1235,188,"2025-10-23T22:43:19.925515"
4,5463,4079,280,"2025-10-23T22:43:19.925515"
4,5464,2158,417,"2025-10-23T22:43:19.925515"
4,5465,3107,105,"2025-10-23T22:43:19.925515"
4,5466,3329,66,"2025-10-23T22:43:19.925515"
4,5467,3435,302,"2025-10-23T22:43:19.925515"
4,5468,1915,109,"2025-10-23T22:43:19.925515"
4,5469,4284,474,"2025-10-23T22:43:19.925515"
4,5470,1761,176,"2025-10-23T22:43:19.925515"
4,5471,1868,216,"2025-10-23T22:43:19.925515"
4,5472,3339,165,"2025-10-23T22:43:19.925515"
4,5473,982,111,"2025-10-23T22:43:19.925515"
4,5474,4996,355,"2025-10-23T22:43:19.925515"
4,5475,1855,105,"2025-10-23T22:43:19.925515"
4,5476,865,126,"2025-10-23T22:43:19.925515"
4,5477,2464,189,"2025-10-23T22:43:19.925515"
4,5478,2522,50,"2025-10-23T22:43:19.925515"
4,5479,3456,279,"2025-10-23T22:43:19.925515"
4,5480,3145,363,"2025-10-23T22:43:19.925515"
4,5481,3322,386,"2025-10-23T22:43:19.925515"
4,5482,1205,134,"2025-10-23T22:43:19.925515"
4,5483,2562,380,"2025-10-23T22:43:19.925515"
4,5484,4131,88,"2025-10-23T22:43:19.925515"
4,5485,3582,165,"2025-10-23T22:43:19.925515"
4,5486,2738,376,"2025-10-23T22:43:19.925515"
4,5487,1933,203,"2025-10-23T22:43:19.925515"
4,5488,4624,323,"2025-10-23T22:43:19.925515"
4,5489,3881,127,"2025-10-23T22:43:19.925515"
4,5490,844,120,"2025-10-23T22:43:19.925515"
4,5491,4132,328,"2025-10-23T22:43:19.925515"
4,5492,987,150,"2025-10-23T22:43:19.925515"
4,5493,3090,80,"2025-10-23T22:43:19.925515"
4,5494,1138,56,"2025-10-23T22:43:19.925515"
4,5495,4961,290,"2025-10-23T22:43:19.925515"
4,5496,917,101,"2025-10-23T22:43:19.925515"
4,5497,4979,134,"2025-10-23T22:43:19.925515"
4,5498,3786,265,"2025-10-23T22:43:19.925515"
4,5499,970,102,"2025-10-23T22:43:19.925515"
4,5500,2450,298,"2025-10-23T22:43:19.925515"
4,5501,3021,216,"2025-10-23T22:43:19.925515"
4,5502,3057,156,"2025-10-23T22:43:19.925515"
4,5503,4251,316,"2025-10-23T22:43:19.925515"
4,5504,1333,163,"2025-10-23T22:43:19.925515"
4,5505,2758,402,"2025-10-23T22:43:19.925515"
4,5506,3958,456,"2025-10-23T22:43:19.925515"
4,5507,2002,296,"2025-10-23T22:43:19.925515"
4,5508,2117,162,"2025-10-23T22:43:19.925515"
4,5509,4935,83,"2025-10-23T22:43:19.925515"
4,5510,1643,310,"2025-10-23T22:43:19.925515"
4,5511,2816,195,"2025-10-23T22:43:19.925515"
4,5512,1372,80,"2025-10-23T22:43:19.925515"
4,5513,3451,84,"2025-10-23T22:43:19.925515"
4,5514,1944,56,"2025-10-23T22:43:19.925515"
4,5515,3995,440,"2025-10-23T22:43:19.925515"
4,5516,4833,263,"2025-10-23T22:43:19.925515"
4,5517,3936,254,"2025-10-23T22:43:19.925515"
4,5518,4926,276,"2025-10-23T22:43:19.925515"
4,5519,2261,100,"2025-10-23T22:43:19.925515"
4,5520,2068,220,"2025-10-23T22:43:19.925515"
4,5521,2737,133,"2025-10-23T22:43:19.925515"
4,5522,4923,461,"2025-10-23T22:43:19.925515"
4,5523,2018,117,"2025-10-23T22:43:19.925515"
4,5524,3958,388,"2025-10-23T22:43:19.925515"
4,5525,1613,165,"2025-10-23T22:43:19.925515"
4,5526,4139,448,"2025-10-23T22:43:19.925515"
4,5527,1141,187,"2025-10-23T22:43:19.925515"
4,5528,603,83,"2025-10-23T22:43:19.925515"
4,5529,2964,132,"2025-10-23T22:43:19.925515"
4,5530,1992,318,"2025-10-23T22:43:19.925515"
4,5531,2436,73,"2025-10-23T22:43:19.925515"
4,5532,3843,170,"2025-10-23T22:43:19.925515"
4,5533,4807,317,"2025-10-23T22:43:19.925515"
4,5534,720,53,"2025-10-23T22:43:19.925515"
4,5535,3741,118,"2025-10-23T22:43:19.925515"
4,5536,3210,315,"2025-10-23T22:43:19.925515"
4,5537,4837,287,"2025-10-23T22:43:19.925515"
4,5538,1665,323,"2025-10-23T22:43:19.925515"
4,5539,2450,378,"2025-10-23T22:43:19.925515"
4,5540,613,84,"2025-10-23T22:43:19.925515"
4,5541,4769,346,"2025-10-23T22:43:19.925515"
4,5542,3726,67,"2025-10-23T22:43:19.925515"
4,5543,3102,289,"2025-10-23T22:43:19.925515"
4,5544,2008,164,"2025-10-23T22:43:19.925515"
4,5545,1219,184,"2025-10-23T22:43:19.925515"
4,5546,2593,198,"2025-10-23T22:43:19.925515"
4,5547,2934,358,"2025-10-23T22:43:19.925515"
4,5548,4746,305,"2025-10-23T22:43:19.925515"
4,5549,4229,58,"2025-10-23T22:43:19.925515"
4,5550,1546,132,"2025-10-23T22:43:19.925515"
4,5551,4912,255,"2025-10-23T22:43:19.925515"
4,5552,3436,123,"2025-10-23T22:43:19.925515"
4,5553,1229,140,"2025-10-23T22:43:19.925515"
4,5554,1882,120,"2025-10-23T22:43:19.925515"
4,5555,657,75,"2025-10-23T22:43:19.925515"
4,5556,1171,69,"2025-10-23T22:43:19.925515"
4,5557,1224,189,"2025-10-23T22:43:19.925515"
4,5558,3940,302,"2025-10-23T22:43:19.925515"
4,5559,2531,278,"2025-10-23T22:43:19.925515"
4,5560,4318,208,"2025-10-23T22:43:19.925515"
4,5561,2201,214,"2025-10-23T22:43:19.925515"
4,5562,4859,177,"2025-10-23T22:43:19.925515"
4,5563,676,88,"2025-10-23T22:43:19.925515"
4,5564,896,74,"2025-10-23T22:43:19.925515"
4,5565,519,78,"2025-10-23T22:43:19.925515"
4,5566,3044,154,"2025-10-23T22:43:19.925515"
4,5567,1488,95,"2025-10-23T22:43:19.925515"
4,5568,3464,176,"2025-10-23T22:43:19.925515"
4,5569,4455,155,"2025-10-23T22:43:19.925515"
4,5570,995,178,"2025-10-23T22:43:19.925515"
4,5571,1742,67,"2025-10-23T22:43:19.925515"
